File_name,Compound_name,Column,Organic_modifier,pH,Buffer,Peak_Area_IC,slope,S/N,conc_M,ret_time,SMILES
200318,Chloramphenicol,C18-Mixed,Methanol,2.7,Formic acid,23517185519.279816,1067367362583.0172,1016,0.02277763610699864,10.465,c1cc(ccc1C(C(CO)N=C(C(Cl)Cl)O)O)N(=O)=O
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,31554669328.59717,10982525826565.41,1775,0.0020629774971236284,17.67,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,60851237365.6864,10982525826565.41,3881,0.004125954994247257,17.67,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,124078588008.67572,10982525826565.41,7561,0.010314887485618141,17.67,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl
200318,Chlorpyrifos,C18-Mixed,Acetonitrile,2.7,Formic acid,206879139860.57187,10982525826565.41,10920,0.020629774971236282,17.67,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,24889191052.115597,8901783128559.18,1198,0.0020629774971236284,19.18,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,47953469313.20552,8901783128559.18,2382,0.004125954994247257,19.19,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,99688789875.39862,8901783128559.18,4543,0.010314887485618141,19.19,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl
200318,Chlorpyrifos,C18-Mixed,Methanol,2.7,Formic acid,175284957763.2822,8901783128559.18,8415,0.020629774971236282,19.21,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,288487227.81054443,126777629912.99196,49,0.0023156261165569224,7.5,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,634915344.5110221,126777629912.99196,111,0.004631252233113845,7.5,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,1477868027.0627553,126777629912.99196,281,0.011578130582784613,7.5,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O
200318,Chlorthalidone,C18-Mixed,Acetonitrile,2.7,Formic acid,2805536503.8077507,126777629912.99196,456,0.023156261165569226,7.5,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O
200318,Chlorthalidone,C18-Mixed,Methanol,2.7,Formic acid,107220788.01491067,38886760395.20355,14,0.0023156261165569224,10.02,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O
